Wall, 383 ,0.6541889483065954, y = 0.8021989184 + -0.0002034673x, -0.0002034673
Wall, 384 ,0.6179245283018868, y = 0.7474398201 + 0.0000919731x, 0.0000919731
Wall, 385 ,0.5396341463414634, y = 0.6106559156 + 0.0004663693x, 0.0004663693
Wall, 386 ,0.30327868852459017, y = 0.4284998665 + 0.0009574997x, 0.0009574997
Wall without Floor, 387 ,0.0, y = 0.0577787536 + 0.0018919084x, 0.0018919084
Wall without Floor, 388 ,0.7005988023952096, y = 0.9727302152 + -0.0011434362x, -0.0011434362
Wall without Floor, 389 ,0.868421052631579, y = 0.9262623555 + -0.0011181064x, -0.0011181064
Wall, 390 ,1.0, y = 1.0261618353 + -0.0010148473x, -0.0010148473
Wall, 391 ,0.9, y = 1.0159736660 + -0.0010567446x, -0.0010567446
Wall without Floor, 400 ,1.0, y = 0.9871418199 + -0.0020335064x, -0.0020335064
Wall without Floor, 401 ,0.9883720930232558, y = 1.0134710068 + -0.0020745419x, -0.0020745419
Wall without Floor, 402 ,1.0, y = 0.9514681968 + -0.0020433013x, -0.0020433013
Wall without Floor, 403 ,1.0, y = 0.9631692037 + -0.0020917766x, -0.0020917766
Wall without Floor, 404 ,0.9767441860465116, y = 0.9727468412 + -0.0020675533x, -0.0020675533
Wall without Floor, 405 ,1.0, y = 1.0192745974 + -0.0020639841x, -0.0020639841
Wall without Floor, 406 ,1.0, y = 0.9176468396 + -0.0020422130x, -0.0020422130
Wall, 417 ,0.014925373134328358, y = 0.0553374413 + 0.0016955949x, 0.0016955949
Wall, 418 ,1.0, y = 1.1112777822 + -0.0011136862x, -0.0011136862
Wall without Floor, 419 ,0.8913043478260869, y = 0.9778857453 + -0.0015182440x, -0.0015182440
Wall without Floor, 420 ,0.8913043478260869, y = 0.9482439588 + -0.0015525677x, -0.0015525677
Wall without Floor, 421 ,0.5, y = 0.7189944065 + -0.0012561154x, -0.0012561154
Wall without Floor, 422 ,1.0, y = 0.9572982989 + -0.0018611370x, -0.0018611370
Wall without Floor, 423 ,1.0, y = 1.0263517574 + -0.0021177918x, -0.0021177918
Wall, 440 ,0.717930029154519, y = 1.0519124256 + -0.0016759946x, -0.0016759946
Wall, 448 ,0.8203856749311295, y = 1.1576829388 + -0.0020295208x, -0.0020295208
Wall, 449 ,0.8348240906380441, y = 1.1335832805 + -0.0019351430x, -0.0019351430
Wall without Floor, 488 ,0.05660377358490566, y = 0.0282293179 + 0.0019968957x, 0.0019968957
Wall without Floor, 489 ,0.041666666666666664, y = 0.0456615269 + 0.0019238500x, 0.0019238500
Wall without Floor, 490 ,0.046511627906976744, y = -0.0172877484 + 0.0019389594x, 0.0019389594
Wall without Floor, 491 ,0.05555555555555555, y = -0.0343673000 + 0.0019994556x, 0.0019994556
Wall without Floor, 492 ,0.0, y = 0.3954428917 + 0.0015440321x, 0.0015440321
Wall, 493 ,0.5888888888888889, y = 0.8432166889 + -0.0006433225x, -0.0006433225
Wall, 494 ,0.5630252100840336, y = 0.8054606198 + -0.0004660306x, -0.0004660306
